depth	rel_dens
0.89499998	0.344114406
0.89999998	0.343988949
0.90499997	0.343767578
0.91000003	0.34362929
0.91500002	0.343783626
0.92000002	0.344366795
0.92500001	0.345374269
0.93000001	0.34658187
0.935	0.347579636
0.94	0.347873322
0.94499999	0.347030377
0.94999999	0.344842559
0.95499998	0.341404059
0.95999998	0.337127239
0.96499997	0.332640298
0.97000003	0.328627935
0.97500002	0.325645268
0.98000002	0.323970616
0.98500001	0.323548022
0.99000001	0.32403007
0.995	0.32489877
1.0	0.325635937
1.005	0.325871608
1.01	0.325465757
1.015	0.324549566
1.02	0.323403561
1.025	0.32239773
1.03	0.32184192
1.035	0.321913672
1.04	0.322593032
1.045	0.323689484
1.05	0.324941822
1.0549999	0.326109563
1.0599999	0.327048135
1.0650001	0.327778321
1.0700001	0.328496683
1.075	0.329473472
1.08	0.330937133
1.085	0.332949227
1.09	0.335313895
1.095	0.337585941
1.1	0.339178775
1.105	0.33954154
1.11	0.33835181
1.115	0.33565841
1.12	0.33190512
1.125	0.327844214
1.13	0.324393602
1.135	0.322395652
1.14	0.32239628
1.145	0.324586616
1.15	0.32873337
1.155	0.334238035
1.16	0.340274015
1.165	0.345941507
1.17	0.350437034
1.175	0.353173955
1.1799999	0.353862526
1.1849999	0.352543777
1.1900001	0.34955922
1.1950001	0.345471607
1.2	0.340964536
1.205	0.336717429
1.21	0.333286236
1.215	0.33101352
1.22	0.32998418
1.225	0.330043173
1.23	0.330854377
1.235	0.331982216
1.24	0.333008966
1.245	0.333594382
1.25	0.3335428
1.255	0.332811632
1.26	0.331505842
1.265	0.329842649
1.27	0.328105748
1.275	0.326603439
1.28	0.325608355
1.285	0.325315888
1.29	0.325807075
1.295	0.327025141
1.3	0.328789168
1.3049999	0.330851101
1.3099999	0.332959372
1.3150001	0.33490809
1.3200001	0.336615251
1.325	0.33809395
1.33	0.339487299
1.335	0.341008932
1.34	0.342888448
1.345	0.345310847
1.35	0.348393887
1.355	0.352131307
1.36	0.356417157
1.365	0.361042439
1.37	0.365714469
1.375	0.370089606
1.38	0.373835821
1.385	0.376694422
1.39	0.378525347
1.395	0.379337289
1.4	0.379277788
1.405	0.378575734
1.41	0.377473684
1.415	0.376179546
1.42	0.374814848
1.425	0.373440497
1.4299999	0.372055277
1.4349999	0.370615166
1.4400001	0.369054634
1.4450001	0.367302141
1.45	0.365286577
1.455	0.362947734
1.46	0.360264134
1.465	0.357266332
1.47	0.354061887
1.475	0.350830236
1.48	0.347823509
1.485	0.345357879
1.49	0.343731117
1.495	0.343143424
1.5	0.343643693
1.505	0.345089764
1.51	0.347135302
1.515	0.349307858
1.52	0.351112806
1.525	0.35217592
1.53	0.352373799
1.535	0.351876429
1.54	0.351161916
1.545	0.35088827
1.55	0.351713445
1.5549999	0.354135048
1.5599999	0.358321106
1.5650001	0.36401021
1.5700001	0.370541007
1.575	0.376957172
1.58	0.382190036
1.585	0.385301856
1.59	0.38562545
1.595	0.382932176
1.6	0.377442845
1.605	0.369797643
1.61	0.360894013
1.615	0.351733014
1.62	0.343228045
1.625	0.336097563
1.63	0.330784062
1.635	0.327377658
1.64	0.325702564
1.645	0.325333324
1.65	0.325678418
1.655	0.326091292
1.66	0.325984027
1.665	0.324954936
1.67	0.322876663
1.675	0.319916542
1.6799999	0.316489633
1.6849999	0.313142498
1.6900001	0.310420284
1.6950001	0.308727955
1.7	0.308288327
1.705	0.309118225
1.71	0.31107535
1.715	0.313925054
1.72	0.317408337
1.725	0.3212827
1.73	0.325348115
1.735	0.329450878
1.74	0.333482499
1.745	0.337376181
1.75	0.341099945
1.755	0.344653446
1.76	0.34805021
1.765	0.351319611
1.77	0.354478524
1.775	0.357527114
1.78	0.36042458
1.785	0.363068005
1.79	0.365335533
1.795	0.367092515
1.8	0.368225895
1.8049999	0.368674763
1.8099999	0.368443844
1.8150001	0.367595785
1.8200001	0.366229488
1.825	0.364449165
1.83	0.362328507
1.835	0.359923165
1.84	0.357288503
1.845	0.3545157
1.85	0.351772341
1.855	0.349305584
1.86	0.347396662
1.865	0.346307578
1.87	0.346240602
1.875	0.347239681
1.88	0.349164629
1.885	0.351696994
1.89	0.354386828
1.895	0.356727789
1.9	0.358241371
1.905	0.358551712
1.91	0.357438538
1.915	0.354863511
1.92	0.35097044
1.925	0.346061503
1.9299999	0.340551831
1.9349999	0.334906811
1.9400001	0.329574609
1.9450001	0.324920865
1.95	0.321182357
1.955	0.318459317
1.96	0.316737566
1.965	0.315931595
1.97	0.315933325
1.975	0.316649688
1.98	0.318020415
1.985	0.320025189
1.99	0.32265164
1.995	0.325862
2.0	0.329566146
2.0050001	0.333604607
2.01	0.337748347
2.0150001	0.341730246
2.02	0.345284734
2.0250001	0.348194471
2.03	0.350344041
2.0350001	0.351722575
2.04	0.3524444
2.0450001	0.352714874
2.05	0.352767066
2.0550001	0.352811627
2.0599999	0.352978594
2.0650001	0.353287206
2.0699999	0.353638621
2.075	0.353841281
2.0799999	0.353681088
2.085	0.352981703
2.0899999	0.351677496
2.095	0.349851178
2.0999999	0.347728299
2.105	0.345629594
2.1099999	0.34389784
2.115	0.342807046
2.1199999	0.342513174
2.125	0.343036392
2.1300001	0.344258985
2.135	0.345978633
2.1400001	0.347957365
2.145	0.349976945
2.1500001	0.351853525
2.155	0.353466734
2.1600001	0.354780346
2.165	0.355837923
2.1700001	0.356750222
2.175	0.357671534
2.1800001	0.358778564
2.1849999	0.360182127
2.1900001	0.36190987
2.1949999	0.363850484
2.2	0.365763184
2.2049999	0.367316151
2.21	0.36817046
2.2149999	0.368045499
2.22	0.366807605
2.2249999	0.364496702
2.23	0.361318973
2.2349999	0.35759889
2.24	0.353714065
2.2449999	0.350039193
2.25	0.346874035
2.2550001	0.344424884
2.26	0.342764714
2.2650001	0.341824302
2.27	0.341415586
2.2750001	0.34122849
2.28	0.340900797
2.2850001	0.340089132
2.29	0.338546981
2.2950001	0.336204181
2.3	0.33319826
2.3050001	0.329866274
2.3099999	0.326712512
2.3150001	0.324288645
2.3199999	0.323086196
2.325	0.323427025
2.3299999	0.325417942
2.335	0.328932267
2.3399999	0.333608765
2.345	0.339038424
2.3499999	0.344786728
2.355	0.350480418
2.3599999	0.355851919
2.365	0.360731238
2.3699999	0.36502932
2.375	0.368707461
2.3800001	0.371754021
2.385	0.374206955
2.3900001	0.37617667
2.395	0.377874708
2.4000001	0.379593293
2.405	0.381672611
2.4100001	0.384421299
2.415	0.388013598
2.4200001	0.392424209
2.425	0.397417627
2.4300001	0.402570412
2.4349999	0.40735856
2.4400001	0.411253662
2.4449999	0.413810454
2.45	0.41472317
2.4549999	0.413842723
2.46	0.411165867
2.4649999	0.406841077
2.47	0.401140201
2.4749999	0.394440643
2.48	0.387172627
2.4849999	0.379795794
2.49	0.372734637
2.4949999	0.366343043
2.5	0.360859481
2.5050001	0.356401932
2.51	0.352985027
2.5150001	0.350559501
2.52	0.34903239
2.5250001	0.348297106
2.53	0.348238683
2.5350001	0.348738149
2.54	0.349690037
2.5450001	0.350981009
2.55	0.35249235
2.5550001	0.35409937
2.5599999	0.355661579
2.5650001	0.35699823
2.5699999	0.35790349
2.575	0.358181629
2.5799999	0.357693173
2.585	0.356430306
2.5899999	0.354564151
2.595	0.352406915
2.5999999	0.350349663
2.605	0.348746763
2.6099999	0.347789005
2.615	0.347432181
2.6199999	0.347413388
2.625	0.347332646
2.6300001	0.346792645
2.635	0.345521588
2.6400001	0.343443177
2.645	0.34069285
2.6500001	0.337531237
2.655	0.334249595
2.6600001	0.331083343
2.665	0.328148703
2.6700001	0.325471543
2.675	0.323028603
2.6800001	0.320818564
2.6849999	0.318901165
2.6900001	0.317394878
2.6949999	0.31645042
2.7	0.316188995
2.7049999	0.316643271
2.71	0.317746646
2.7149999	0.319324049
2.72	0.321123734
2.7249999	0.322884361
2.73	0.324345045
2.7349999	0.325314793
2.74	0.325710393
2.7449999	0.325579658
2.75	0.325099512
2.7550001	0.324566797
2.76	0.32435451
2.7650001	0.324842408
2.77	0.326332806
2.7750001	0.328961971
2.78	0.332651653
2.7850001	0.337107523
2.79	0.341880886
2.7950001	0.346476173
2.8	0.350474626
2.8050001	0.353623673
2.8099999	0.355893497
2.8150001	0.357441969
2.8199999	0.358565071
2.825	0.359609452
2.8299999	0.360897761
2.835	0.362686169
2.8399999	0.365140046
2.845	0.368320527
2.8499999	0.372189635
2.855	0.376618945
2.8599999	0.381409419
2.865	0.386308902
2.8699999	0.391043932
2.875	0.395361702
2.8800001	0.399074107
2.885	0.402068839
2.8900001	0.404328837
2.895	0.405909124
2.9000001	0.406908118
2.905	0.407419976
2.9100001	0.407500265
2.915	0.407150394
2.9200001	0.406326022
2.925	0.40495502
2.9300001	0.402962662
2.9349999	0.400292682
2.9400001	0.396922651
2.9449999	0.392875443
2.95	0.388228433
2.9549999	0.383118758
2.96	0.377739985
2.9649999	0.372325979
2.97	0.367122216
2.9749999	0.362350638
2.98	0.358177772
2.9849999	0.354695149
2.99	0.351916435
2.9949999	0.349789853
3.0	0.348220058
3.0050001	0.347092218
3.01	0.346292399
3.0150001	0.345721113
3.02	0.345299681
3.0250001	0.344970886
3.03	0.344696908
3.0350001	0.344459155
3.04	0.344248282
3.0450001	0.344065748
3.05	0.343927959
3.0550001	0.34386188
3.0599999	0.343913798
3.0650001	0.344146984
3.0699999	0.344643668
3.075	0.34548998
3.0799999	0.346770458
3.085	0.348552047
3.0899999	0.350865804
3.095	0.353696414
3.0999999	0.356975984
3.105	0.360591902
3.1099999	0.364383953
3.115	0.36818594
3.1199999	0.371832304
3.125	0.375178924
3.1300001	0.378109067
3.135	0.380532815
3.1400001	0.382418914
3.145	0.383741635
3.1500001	0.3845052
3.155	0.3846661
3.1600001	0.384177302
3.165	0.382991866
3.1700001	0.381051838
3.175	0.378379592
3.1800001	0.375081463
3.1849999	0.371370342
3.1900001	0.367536969
3.1949999	0.363887272
3.2	0.360672455
3.2049999	0.35800085
3.21	0.355829711
3.2149999	0.353977651
3.22	0.352212866
3.2249999	0.35037123
3.23	0.348440102
3.2349999	0.346608927
3.24	0.345215458
3.2449999	0.344668211
3.25	0.345317492
3.2550001	0.347329013
3.26	0.350661898
3.2650001	0.355035684
3.27	0.359999097
3.2750001	0.365027942
3.28	0.369595257
3.2850001	0.373227708
3.29	0.375529183
3.2950001	0.37620948
3.3	0.375108883
3.3050001	0.372225419
3.3099999	0.367737922
3.3150001	0.362004146
3.3199999	0.355533109
3.325	0.348914355
3.3299999	0.342745931
3.335	0.337551097
3.3399999	0.333720775
3.345	0.33147102
3.3499999	0.330857594
3.355	0.331796555
3.3599999	0.334095055
3.365	0.337478747
3.3699999	0.341637088
3.375	0.346237478
3.3800001	0.350957052
3.385	0.355471822
3.3900001	0.359518267
3.395	0.362918931
3.4000001	0.365609266
3.405	0.367652158
3.4100001	0.369231956
3.415	0.370618303
3.4200001	0.372090019
3.425	0.373858354
3.4300001	0.376004509
3.4349999	0.378441977
3.4400001	0.380933429
3.4449999	0.383133992
3.45	0.384663888
3.4549999	0.3852193
3.46	0.384634825
3.4649999	0.382935722
3.47	0.380336832
3.4749999	0.377203458
3.48	0.37400379
3.4849999	0.371193553
3.49	0.369148315
3.4949999	0.368094509
3.5	0.368084821
3.5050001	0.36901332
3.51	0.370653387
3.5150001	0.372738928
3.52	0.375006098
3.5250001	0.377229375
3.53	0.37923331
3.5350001	0.380864044
3.54	0.381973642
3.5450001	0.382415255
3.55	0.382083108
3.5550001	0.380952767
3.5599999	0.379124346
3.5650001	0.376858854
3.5699999	0.374557338
3.575	0.372640057
3.5799999	0.371457666
3.585	0.371172911
3.5899999	0.371642949
3.595	0.372450414
3.5999999	0.372984297
3.605	0.372609631
3.6099999	0.370844239
3.615	0.3675166
3.6199999	0.362822341
3.625	0.357277645
3.6300001	0.351580434
3.635	0.346417577
3.6400001	0.342299491
3.645	0.33946841
3.6500001	0.337894419
3.655	0.337367691
3.6600001	0.33762199
3.665	0.338446917
3.6700001	0.339734543
3.675	0.341476277
3.6800001	0.343722913
3.6849999	0.346502001
3.6900001	0.349808646
3.6949999	0.353574635
3.7	0.357683509
3.7049999	0.361997531
3.71	0.366371824
3.7149999	0.37065536
3.72	0.374684681
3.7249999	0.378289706
3.73	0.38131138
3.7349999	0.383630975
3.74	0.385200459
3.7449999	0.386072121
3.75	0.38638911
3.7550001	0.386348447
3.76	0.386146386
3.7650001	0.385936273
3.77	0.385752286
3.7750001	0.385541802
3.78	0.385165852
3.7850001	0.384446643
3.79	0.383223895
3.7950001	0.381397153
3.8	0.378970322
3.8050001	0.376014403
3.8099999	0.372698433
3.8150001	0.369227617
3.8199999	0.36583041
3.825	0.362746358
3.8299999	0.36022733
3.835	0.358546921
3.8399999	0.357979744
3.845	0.358776309
3.8499999	0.361107965
3.855	0.365008712
3.8599999	0.370342439
3.865	0.376799183
3.8699999	0.38394975
3.875	0.391313256
3.8800001	0.39844614
3.885	0.405009624
3.8900001	0.410818833
3.895	0.415824354
3.9000001	0.420068104
3.905	0.423620759
3.9100001	0.426533402
3.915	0.428783785
3.9200001	0.430271835
3.925	0.430867073
3.9300001	0.430467347
3.9349999	0.429072364
3.9400001	0.426840887
3.9449999	0.424110527
3.95	0.421366794
3.9549999	0.419159288
3.96	0.417982896
3.9649999	0.418172631
3.97	0.419820246
3.9749999	0.422759595
3.98	0.426621254
3.9849999	0.430926127
3.99	0.435165673
3.9949999	0.438859711
4.0	0.441600214
4.0050001	0.443035833
4.0100002	0.442817283
4.0149999	0.440658068
4.02	0.4363635
4.0250001	0.429904729
4.0300002	0.421513328
4.0349998	0.411720672
4.04	0.401342579
4.0450001	0.391290456
4.0500002	0.382481691
4.0549998	0.3756041
4.0599999	0.370967506
4.0650001	0.368477435
4.0700002	0.367700159
4.0749998	0.367951724
4.0799999	0.368466514
4.085	0.368573888
4.0900002	0.367795933
4.0949998	0.365933013
4.0999999	0.363106151
4.105	0.359725393
4.1100001	0.356432407
4.1149998	0.353977148
4.1199999	0.353025741
4.125	0.353974664
4.1300001	0.356846436
4.1350002	0.361248239
4.1399999	0.366463626
4.145	0.371616096
4.1500001	0.375884308
4.1550002	0.378678086
4.1599998	0.379764834
4.165	0.379243907
4.1700001	0.377520574
4.1750002	0.375154199
4.1799998	0.372734271
4.1849999	0.370766489
4.1900001	0.369594224
4.1950002	0.369375494
4.1999998	0.370091322
4.2049999	0.371589748
4.21	0.373607792
4.2150002	0.375842674
4.2199998	0.377969251
4.2249999	0.379688367
4.23	0.380790522
4.2350001	0.381172951
4.2399998	0.380862165
4.2449999	0.380019587
4.25	0.378908698
4.2550001	0.377822899
4.2600002	0.377078541
4.2649999	0.376904587
4.27	0.377399187
4.2750001	0.37850183
4.2800002	0.380009831
4.2849998	0.381629195
4.29	0.383061844
4.2950001	0.384084686
4.3000002	0.384613263
4.3049998	0.384730271
4.3099999	0.384676265
4.3150001	0.384788166
4.3200002	0.385429145
4.3249998	0.386907636
4.3299999	0.389374885
4.335	0.392803928
4.3400002	0.396976978
4.3449998	0.40152532
4.3499999	0.406021935
4.355	0.410027981
4.3600001	0.413161143
4.3649998	0.415134905
4.3699999	0.41576778
4.375	0.414954945
4.3800001	0.412679532
4.3850002	0.409022119
4.3899999	0.404170757
4.395	0.398432241
4.4000001	0.392218625
4.4050002	0.386027927
4.4099998	0.380366006
4.415	0.375648551
4.4200001	0.37210451
4.4250002	0.369745422
4.4299998	0.368343655
4.4349999	0.367486371
4.4400001	0.366726699
4.4450002	0.365687088
4.4499998	0.364162859
4.4549999	0.362155335
4.46	0.359823255
4.4650002	0.357382848
4.4699998	0.35504761
4.4749999	0.352927286
4.48	0.351011225
4.4850001	0.349157314
4.4899998	0.347193182
4.4949999	0.345019969
4.5	0.342650669
4.5050001	0.340249886
4.5100002	0.338135503
4.5149999	0.336695115
4.52	0.336313092
4.5250001	0.337270436
4.5300002	0.339655839
4.5349998	0.343324514
4.54	0.347931908
4.5450001	0.352995799
4.5500002	0.357996501
4.5549998	0.362473529
4.5599999	0.366107447
4.5650001	0.368747835
4.5700002	0.370406777
4.5749998	0.371232993
4.5799999	0.371438895
4.585	0.371265846
4.5900002	0.370898018
4.5949998	0.370472896
4.5999999	0.370065582
4.605	0.369725469
4.6100001	0.369510646
4.6149998	0.36951928
4.6199999	0.369897932
4.625	0.370818964
4.6300001	0.372426311
4.6350002	0.374782811
4.6399999	0.37782643
4.645	0.381373244
4.6500001	0.385116859
4.6550002	0.3887302
4.6599998	0.391893167
4.665	0.394369663
4.6700001	0.396043044
4.6750002	0.39691013
4.6799998	0.397065116
4.6849999	0.396666411
4.6900001	0.395889703
4.6950002	0.394902856
4.6999998	0.393858545
4.7049999	0.39286781
4.71	0.391988375
4.7150002	0.391233482
4.7199998	0.390552962
4.7249999	0.389839835
4.73	0.388930397
4.7350001	0.387639875
4.7399998	0.385814657
4.7449999	0.383376317
4.75	0.380377295
4.7550001	0.377014348
4.7600002	0.373618188
4.7649999	0.370593027
4.77	0.368333358
4.7750001	0.367143295
4.7800002	0.367165069
4.7849998	0.368365133
4.79	0.370513099
4.7950001	0.373224749
4.8000002	0.376033422
4.8049998	0.378447755
4.8099999	0.380043881
4.8150001	0.380539798
4.8200002	0.379863594
4.8249998	0.378167856
4.8299999	0.375815366
4.835	0.373307401
4.8400002	0.37119444
4.8449998	0.369951423
4.8499999	0.36987754
4.855	0.371008882
4.8600001	0.373081268
4.8649998	0.375622749
4.8699999	0.378051178
4.875	0.37982165
4.8800001	0.380572007
4.8850002	0.380193124
4.8899999	0.378841276
4.895	0.376897661
4.9000001	0.374873079
4.9050002	0.373304129
4.9099998	0.372669517
4.915	0.373329033
4.9200001	0.375497966
4.9250002	0.379197955
4.9299998	0.384278785
4.9349999	0.390421839
4.9400001	0.397178578
4.9450002	0.404017927
4.9499998	0.410396318
4.9549999	0.415852361
4.96	0.420056651
4.9650002	0.422842238
4.9699998	0.424213642
4.9749999	0.424315928
4.98	0.423339205
4.9850001	0.42149273
4.9899998	0.418965322
4.9949999	0.41591657
5.0	0.412483804
5.0050001	0.408817294
5.0100002	0.405094997
5.0149999	0.401543232
5.02	0.398427697
5.0250001	0.396014971
5.0300002	0.394537744
5.0349998	0.394148488
5.04	0.394878652
5.0450001	0.396642231
5.0500002	0.399248595
5.0549998	0.40243424
5.0599999	0.405912549
5.0650001	0.409418723
5.0700002	0.41273945
5.0749998	0.415721751
5.0799999	0.418298083
5.085	0.420467554
5.0900002	0.42226505
5.0949998	0.423724623
5.0999999	0.424842411
5.105	0.425549463
5.1100001	0.425712933
5.1149998	0.425166741
5.1199999	0.423785309
5.125	0.421532143
5.1300001	0.418520642
5.1350002	0.41500908
5.1399999	0.411367841
5.145	0.407997377
5.1500001	0.405237235
5.1550002	0.40329785
5.1599998	0.402218798
5.165	0.401868846
5.1700001	0.402002143
5.1750002	0.402317654
5.1799998	0.402509705
5.1849999	0.402344514
5.1900001	0.401695897
5.1950002	0.400572158
5.1999998	0.399114162
5.2049999	0.397606668
5.21	0.396423227
5.2150002	0.395951745
5.2199998	0.396494677
5.2249999	0.398156027
5.23	0.400763426
5.2350001	0.403855244
5.2399998	0.406747575
5.2449999	0.408700737
5.25	0.40908437
5.2550001	0.40757606
5.2600002	0.404255462
5.2649999	0.399585595
5.27	0.394309341
5.2750001	0.389265173
5.2800002	0.385192197
5.2849998	0.382621678
5.29	0.38174981
5.2950001	0.382451078
5.3000002	0.384364412
5.3049998	0.386982577
5.3099999	0.389760921
5.3150001	0.392237814
5.3200002	0.394127088
5.3249998	0.395333115
5.3299999	0.395921895
5.335	0.396103734
5.3400002	0.396135891
5.3449998	0.396263599
5.3499999	0.396642463
5.355	0.397293373
5.3600001	0.398148314
5.3649998	0.399076633
5.3699999	0.399944222
5.375	0.400701019
5.3800001	0.401420584
5.3850002	0.402307485
5.3899999	0.403648415
5.395	0.405721921
5.4000001	0.408675622
5.4050002	0.412419945
5.4099998	0.416579394
5.415	0.42054591
5.4200001	0.423616919
5.4250002	0.425158595
5.4299998	0.42475709
5.4349999	0.422331461
5.4400001	0.418134279
5.4450002	0.412671769
5.4499998	0.406582729
5.4549999	0.4005032
5.46	0.39496532
5.4650002	0.390350121
5.4699998	0.386869738
5.4749999	0.384596256
5.48	0.38348626
5.4850001	0.383410247
5.4899998	0.384160729
5.4949999	0.385475247
5.5	0.387078451
5.5050001	0.38872203
5.5100002	0.390222521
5.5149999	0.391494935
5.52	0.392559872
5.5250001	0.393525919
5.5300002	0.394555899
5.5349998	0.39582641
5.54	0.397494878
5.5450001	0.399671993
5.5500002	0.402413518
5.5549998	0.40572716
5.5599999	0.409559432
5.5650001	0.413804752
5.5700002	0.418288464
5.5749998	0.422785297
5.5799999	0.427020684
5.585	0.430710748
5.5900002	0.433600983
5.5949998	0.435524652
5.5999999	0.436446159
5.605	0.436490849
5.6100001	0.435911371
5.6149998	0.435041293
5.6199999	0.434216517
5.625	0.43369122
5.6300001	0.433575305
5.6350002	0.433831469
5.6399999	0.434311363
5.645	0.434801747
5.6500001	0.435097605
5.6550002	0.435072015
5.6599998	0.434700989
5.665	0.434033626
5.6700001	0.433170914
5.6750002	0.43223199
5.6799998	0.431258581
5.6849999	0.430235621
5.6900001	0.42909939
5.6950002	0.427785962
5.6999998	0.426287883
5.7049999	0.424710086
5.71	0.423340706
5.7150002	0.422546028
5.7199998	0.422724853
5.7249999	0.424145694
5.73	0.42683284
5.7350001	0.430582725
5.7399998	0.434897118
5.7449999	0.439157423
5.75	0.442784254
5.7550001	0.445391779
5.7600002	0.446879656
5.7649999	0.447437361
5.77	0.447423056
5.7750001	0.447236556
5.7800002	0.447191963
5.7849998	0.44744897
5.79	0.447990796
5.7950001	0.448644916
5.8000002	0.449161598
5.8049998	0.449270819
5.8099999	0.448719553
5.8150001	0.447308316
5.8200002	0.444914642
5.8249998	0.441519437
5.8299999	0.437231452
5.835	0.432295011
5.8400002	0.427079665
5.8449998	0.422016216
5.8499999	0.417533969
5.855	0.413981494
5.8600001	0.411570056
5.8649998	0.410370734
5.8699999	0.410311237
5.875	0.411215559
5.8800001	0.412845368
5.8850002	0.414916541
5.8899999	0.417113363
5.895	0.419103163
5.9000001	0.420556208
5.9050002	0.421198467
5.9099998	0.42089288
5.915	0.419664924
5.9200001	0.417745902
5.9250002	0.415516218
5.9299998	0.413416795
5.9349999	0.411843717
5.9400001	0.411045761
5.9450002	0.411072406
5.9499998	0.411784055
5.9549999	0.412904627
5.96	0.414112646
5.9650002	0.415149379
5.9699998	0.415856365
5.9749999	0.416215427
5.98	0.416324506
5.9850001	0.416381122
5.9899998	0.416598036
5.9949999	0.417167534
6.0	0.418211274
6.0050001	0.419767318
6.0100002	0.421788858
6.0149999	0.424132561
6.02	0.426579633
6.0250001	0.4288692
6.0300002	0.43074082
6.0349998	0.431928632
6.04	0.432244625
6.0450001	0.431589691
6.0500002	0.429996501
6.0549998	0.427624015
6.0599999	0.424762981
6.0650001	0.421780089
6.0700002	0.419079307
6.0749998	0.417010792
6.0799999	0.4158044
6.085	0.415492556
6.0900002	0.415901586
6.0949998	0.416695208
6.0999999	0.417468373
6.105	0.417867957
6.1100001	0.417695641
6.1149998	0.416979818
6.1199999	0.415956917
6.125	0.414969672
6.1300001	0.414372667
6.1350002	0.41437313
6.1399999	0.41498226
6.145	0.416007286
6.1500001	0.41711087
6.1550002	0.417911896
6.1599998	0.418091775
6.165	0.417462149
6.1700001	0.415996493
6.1750002	0.413796589
6.1799998	0.411043672
6.1849999	0.407919255
6.1900001	0.404571528
6.1950002	0.40111308
6.1999998	0.397617338
6.2049999	0.394157857
6.21	0.39081778
6.2150002	0.387700033
6.2199998	0.384924457
6.2249999	0.38257551
6.23	0.38070461
6.2350001	0.379321262
6.2399998	0.378409665
6.2449999	0.377948636
6.25	0.377941036
6.2550001	0.378426252
